datetime,Data,Hora,LS,TEMP,UR
12/30/2016 10:00,30/12/2016,10:00,0,25.2,70
12/30/2016 11:00,30/12/2016,11:00,0,25.5,70
12/30/2016 12:00,30/12/2016,12:00,0,27.5,62
12/30/2016 13:00,30/12/2016,13:00,0,28.8,57
12/30/2016 14:00,30/12/2016,14:00,0,29.9,50
12/30/2016 15:00,30/12/2016,15:00,0,30.8,45
12/30/2016 16:00,30/12/2016,16:00,0,31.6,40
12/30/2016 17:00,30/12/2016,17:00,0,31.8,40
12/30/2016 18:00,30/12/2016,18:00,0,31.4,40
12/30/2016 19:00,30/12/2016,19:00,0,30.2,42
12/30/2016 20:00,30/12/2016,20:00,0,28.1,62
12/30/2016 21:00,30/12/2016,21:00,0,25.3,80
12/30/2016 22:00,30/12/2016,22:00,0,24.9,81
12/30/2016 23:00,30/12/2016,23:00,0,24.5,81
12/31/2016 0:00,30/12/2016,0:00,0,24.6,80
12/31/2016 1:00,31/12/2016,1:00,0,24.3,79
12/31/2016 2:00,31/12/2016,2:00,0,24,81
12/31/2016 3:00,31/12/2016,3:00,0,23.6,83
12/31/2016 4:00,31/12/2016,4:00,0,23.5,82
12/31/2016 5:00,31/12/2016,5:00,0,23.4,82
12/31/2016 6:00,31/12/2016,6:00,1,23,84
12/31/2016 7:00,31/12/2016,7:00,0,23.2,81
12/31/2016 8:00,31/12/2016,8:00,0,23.3,80
12/31/2016 9:00,31/12/2016,9:00,0,25.7,68
12/31/2016 10:00,31/12/2016,10:00,0,28.1,56
12/31/2016 11:00,31/12/2016,11:00,0,29.9,48
12/31/2016 12:00,31/12/2016,12:00,0,30,49
12/31/2016 13:00,31/12/2016,13:00,0,30.6,47
12/31/2016 14:00,31/12/2016,14:00,0,31.4,43
12/31/2016 15:00,31/12/2016,15:00,0,30.1,48
12/31/2016 16:00,31/12/2016,16:00,0,27.9,55
12/31/2016 17:00,31/12/2016,17:00,0,25.7,61
12/31/2016 18:00,31/12/2016,18:00,0,26.7,57
12/31/2016 19:00,31/12/2016,19:00,0,27.3,57
12/31/2016 20:00,31/12/2016,20:00,0,27.2,58
12/31/2016 21:00,31/12/2016,21:00,0,27.2,58
12/31/2016 22:00,31/12/2016,22:00,0,26.7,63
12/31/2016 23:00,31/12/2016,23:00,0,25.7,67
1/1/2017 0:00,31/12/2016,0:00,0,24.4,72
1/1/2017 1:00,1/1/2017,1:00,0,24,72
1/1/2017 2:00,1/1/2017,2:00,0,23.8,73
1/1/2017 3:00,1/1/2017,3:00,0,23.8,73
1/1/2017 4:00,1/1/2017,4:00,0,23.4,75
1/1/2017 5:00,1/1/2017,5:00,0,22.8,80
1/1/2017 6:00,1/1/2017,6:00,0,22.4,83
1/1/2017 7:00,1/1/2017,7:00,0,22.1,85
1/1/2017 8:00,1/1/2017,8:00,0,23.2,75
1/1/2017 9:00,1/1/2017,9:00,0,25.1,68
1/1/2017 10:00,1/1/2017,10:00,0,26,64
1/1/2017 11:00,1/1/2017,11:00,0,27.6,58
1/1/2017 12:00,1/1/2017,12:00,0,29.4,51
1/1/2017 13:00,1/1/2017,13:00,0,30.6,45
1/1/2017 14:00,1/1/2017,14:00,0,30.3,48
1/1/2017 15:00,1/1/2017,15:00,0,30.8,46
1/1/2017 16:00,1/1/2017,16:00,0,31,44
1/1/2017 17:00,1/1/2017,17:00,0,29.9,46
1/1/2017 18:00,1/1/2017,18:00,0,22.7,81
1/1/2017 19:00,1/1/2017,19:00,0,25.1,72
1/1/2017 20:00,1/1/2017,20:00,0,26.2,67
1/1/2017 21:00,1/1/2017,21:00,0,25.8,69
1/1/2017 22:00,1/1/2017,22:00,0,26.1,67
1/1/2017 23:00,1/1/2017,23:00,0,25.8,64
1/2/2017 0:00,1/1/2017,0:00,0,25.3,65
1/2/2017 1:00,2/1/2017,1:00,0,25.1,63
1/2/2017 2:00,2/1/2017,2:00,0,24.8,64
1/2/2017 3:00,2/1/2017,3:00,0,24.3,66
1/2/2017 4:00,2/1/2017,4:00,0,23.9,68
1/2/2017 5:00,2/1/2017,5:00,0,23.7,70
1/2/2017 6:00,2/1/2017,6:00,0,23.6,71
1/2/2017 7:00,2/1/2017,7:00,0,23.5,73
1/2/2017 8:00,2/1/2017,8:00,0,23.7,74
1/2/2017 9:00,2/1/2017,9:00,0,23.9,74
1/2/2017 10:00,2/1/2017,10:00,0,24.5,74
1/2/2017 11:00,2/1/2017,11:00,0,26.6,66
1/2/2017 12:00,2/1/2017,12:00,0,27.9,60
1/2/2017 13:00,2/1/2017,13:00,0,28.5,55
1/2/2017 14:00,2/1/2017,14:00,0,30.1,50
1/2/2017 15:00,2/1/2017,15:00,0,30.3,49
1/2/2017 16:00,2/1/2017,16:00,0,31.4,45
1/2/2017 17:00,2/1/2017,17:00,0,30.7,46
1/2/2017 18:00,2/1/2017,18:00,0,26.2,66
1/2/2017 19:00,2/1/2017,19:00,0,23.4,76
1/2/2017 20:00,2/1/2017,20:00,0,22.1,90
1/2/2017 21:00,2/1/2017,21:00,0,21.8,92
1/2/2017 22:00,2/1/2017,22:00,0,21.8,92
1/2/2017 23:00,2/1/2017,23:00,1,21.7,94
1/3/2017 0:00,2/1/2017,0:00,0,21.7,92
1/3/2017 1:00,3/1/2017,1:00,0,21.4,89
1/3/2017 2:00,3/1/2017,2:00,1,21.2,90
1/3/2017 3:00,3/1/2017,3:00,0,21,89
1/3/2017 4:00,3/1/2017,4:00,0,21,89
1/3/2017 5:00,3/1/2017,5:00,0,21.2,88
1/3/2017 6:00,3/1/2017,6:00,0,21.6,85
1/3/2017 7:00,3/1/2017,7:00,0,21.3,87
1/3/2017 8:00,3/1/2017,8:00,1,21.5,86
1/3/2017 9:00,3/1/2017,9:00,0,23.5,78
1/3/2017 10:00,3/1/2017,10:00,0,25.3,68
1/3/2017 11:00,3/1/2017,11:00,0,26.8,61
1/3/2017 12:00,3/1/2017,12:00,0,28,54
1/3/2017 13:00,3/1/2017,13:00,0,29.1,49
1/3/2017 14:00,3/1/2017,14:00,0,30.3,47
1/3/2017 15:00,3/1/2017,15:00,0,30.6,46
1/3/2017 16:00,3/1/2017,16:00,0,29.6,61
1/3/2017 17:00,3/1/2017,17:00,0,28.3,64
1/3/2017 18:00,3/1/2017,18:00,0,26.5,71
1/3/2017 19:00,3/1/2017,19:00,0,25.4,72
1/3/2017 20:00,3/1/2017,20:00,1,22.2,79
1/3/2017 21:00,3/1/2017,21:00,0,21.1,86
1/3/2017 22:00,3/1/2017,22:00,0,20.4,91
1/3/2017 23:00,3/1/2017,23:00,0,20.6,90
1/4/2017 0:00,3/1/2017,0:00,0,21,87
1/4/2017 1:00,4/1/2017,1:00,1,21,87
1/4/2017 2:00,4/1/2017,2:00,0,21.2,86
1/4/2017 3:00,4/1/2017,3:00,0,21.2,86
1/4/2017 4:00,4/1/2017,4:00,0,21.2,87
1/4/2017 5:00,4/1/2017,5:00,0,20.9,88
1/4/2017 6:00,4/1/2017,6:00,0,20.5,90
1/4/2017 7:00,4/1/2017,7:00,0,20.4,90
1/4/2017 8:00,4/1/2017,8:00,0,21.2,86
1/4/2017 9:00,4/1/2017,9:00,0,21.9,82
1/4/2017 10:00,4/1/2017,10:00,0,23.3,71
1/4/2017 11:00,4/1/2017,11:00,0,24.9,63
1/4/2017 12:00,4/1/2017,12:00,0,26.4,56
1/4/2017 13:00,4/1/2017,13:00,0,27.1,53
1/4/2017 14:00,4/1/2017,14:00,0,28.4,51
1/4/2017 15:00,4/1/2017,15:00,0,28.7,52
1/4/2017 16:00,4/1/2017,16:00,0,29.3,49
1/4/2017 17:00,4/1/2017,17:00,0,29.9,46
1/4/2017 18:00,4/1/2017,18:00,0,29.4,50
1/4/2017 19:00,4/1/2017,19:00,0,28.7,54
1/4/2017 20:00,4/1/2017,20:00,0,27.9,54
1/4/2017 21:00,4/1/2017,21:00,0,27.4,56
1/4/2017 22:00,4/1/2017,22:00,0,27.1,58
1/4/2017 23:00,4/1/2017,23:00,0,26.8,60
1/5/2017 0:00,4/1/2017,0:00,0,26.7,61
1/5/2017 1:00,5/1/2017,1:00,0,25.6,66
1/5/2017 2:00,5/1/2017,2:00,0,25,69
1/5/2017 3:00,5/1/2017,3:00,0,24.6,70
1/5/2017 4:00,5/1/2017,4:00,0,24.4,71
1/5/2017 5:00,5/1/2017,5:00,0,24.1,74
1/5/2017 6:00,5/1/2017,6:00,0,24.1,74
1/5/2017 7:00,5/1/2017,7:00,0,23.8,76
1/5/2017 8:00,5/1/2017,8:00,0,24,74
1/5/2017 9:00,5/1/2017,9:00,0,24.6,71
1/5/2017 10:00,5/1/2017,10:00,0,26.8,62
1/5/2017 11:00,5/1/2017,11:00,0,28.2,57
1/5/2017 12:00,5/1/2017,12:00,0,28.9,55
1/5/2017 13:00,5/1/2017,13:00,0,29.4,53
1/5/2017 14:00,5/1/2017,14:00,0,30.3,48
1/5/2017 15:00,5/1/2017,15:00,0,30.3,48
1/5/2017 16:00,5/1/2017,16:00,0,30.3,48
1/5/2017 17:00,5/1/2017,17:00,0,28.5,56
1/5/2017 18:00,5/1/2017,18:00,0,27.4,59
1/5/2017 19:00,5/1/2017,19:00,0,26.7,59
1/5/2017 20:00,5/1/2017,20:00,0,26.6,57
1/5/2017 21:00,5/1/2017,21:00,0,26,58
1/5/2017 22:00,5/1/2017,22:00,0,25.7,58
1/5/2017 23:00,5/1/2017,23:00,0,25.3,61
1/6/2017 0:00,5/1/2017,0:00,0,25.1,63
1/6/2017 1:00,6/1/2017,1:00,0,24.5,67
1/6/2017 2:00,6/1/2017,2:00,0,23.8,69
1/6/2017 3:00,6/1/2017,3:00,0,23.5,71
1/6/2017 4:00,6/1/2017,4:00,0,23.3,72
1/6/2017 5:00,6/1/2017,5:00,0,23.4,70
1/6/2017 6:00,6/1/2017,6:00,0,23.1,73
1/6/2017 7:00,6/1/2017,7:00,0,23.3,74
1/6/2017 8:00,6/1/2017,8:00,0,23.5,74
1/6/2017 9:00,6/1/2017,9:00,0,24.2,71
1/6/2017 10:00,6/1/2017,10:00,0,24.8,67
1/6/2017 11:00,6/1/2017,11:00,0,26.5,60
1/6/2017 12:00,6/1/2017,12:00,0,28.6,55
1/6/2017 13:00,6/1/2017,13:00,0,29.7,52
1/6/2017 14:00,6/1/2017,14:00,0,31,46
1/6/2017 15:00,6/1/2017,15:00,0,28.7,55
1/6/2017 16:00,6/1/2017,16:00,0,26.8,64
1/6/2017 17:00,6/1/2017,17:00,0,27.3,64
1/6/2017 18:00,6/1/2017,18:00,0,26.8,67
1/6/2017 19:00,6/1/2017,19:00,0,25.4,73
1/6/2017 20:00,6/1/2017,20:00,0,25.1,73
1/6/2017 21:00,6/1/2017,21:00,0,23.7,83
1/6/2017 22:00,6/1/2017,22:00,0,22.9,90
1/6/2017 23:00,6/1/2017,23:00,1,22.6,91
1/7/2017 0:00,6/1/2017,0:00,0,22.6,89
1/7/2017 1:00,7/1/2017,1:00,1,22.4,85
1/7/2017 2:00,7/1/2017,2:00,0,22.4,86
1/7/2017 3:00,7/1/2017,3:00,0,22.1,87
1/7/2017 4:00,7/1/2017,4:00,0,22.3,85
1/7/2017 5:00,7/1/2017,5:00,0,22,85
1/7/2017 6:00,7/1/2017,6:00,0,22.1,84
1/7/2017 7:00,7/1/2017,7:00,1,21.7,85
1/7/2017 8:00,7/1/2017,8:00,0,22.2,83
1/7/2017 9:00,7/1/2017,9:00,0,23.9,76
1/7/2017 10:00,7/1/2017,10:00,0,24.9,72
1/7/2017 11:00,7/1/2017,11:00,0,26.1,68
1/7/2017 12:00,7/1/2017,12:00,0,27.9,60
1/7/2017 13:00,7/1/2017,13:00,0,29,56
1/7/2017 14:00,7/1/2017,14:00,0,29,55
1/7/2017 15:00,7/1/2017,15:00,0,29.6,54
1/7/2017 16:00,7/1/2017,16:00,0,29,61
1/7/2017 17:00,7/1/2017,17:00,0,23.7,78
1/7/2017 18:00,7/1/2017,18:00,0,21.8,94
1/7/2017 19:00,7/1/2017,19:00,1,22.2,94
1/7/2017 20:00,7/1/2017,20:00,1,22.1,94
1/7/2017 21:00,7/1/2017,21:00,0,21.9,93
1/7/2017 22:00,7/1/2017,22:00,0,22.2,91
1/7/2017 23:00,7/1/2017,23:00,0,22.6,89
1/8/2017 0:00,7/1/2017,0:00,0,22.6,89
1/8/2017 1:00,8/1/2017,1:00,0,22.7,89
1/8/2017 2:00,8/1/2017,2:00,0,22.4,88
1/8/2017 3:00,8/1/2017,3:00,0,22.3,89
1/8/2017 4:00,8/1/2017,4:00,0,22.2,90
1/8/2017 5:00,8/1/2017,5:00,0,22,90
1/8/2017 6:00,8/1/2017,6:00,0,21.7,91
1/8/2017 7:00,8/1/2017,7:00,0,21.1,93
1/8/2017 8:00,8/1/2017,8:00,0,21.3,91
1/8/2017 9:00,8/1/2017,9:00,0,23.1,83
1/8/2017 10:00,8/1/2017,10:00,0,24.7,75
1/8/2017 11:00,8/1/2017,11:00,0,26.8,67
1/8/2017 12:00,8/1/2017,12:00,0,29,57
1/8/2017 13:00,8/1/2017,13:00,0,30,53
1/8/2017 14:00,8/1/2017,14:00,0,30.8,50
1/8/2017 15:00,8/1/2017,15:00,0,31.1,47
1/8/2017 16:00,8/1/2017,16:00,0,28.6,56
1/8/2017 17:00,8/1/2017,17:00,0,23.2,86
1/8/2017 18:00,8/1/2017,18:00,0,23.4,90
1/8/2017 19:00,8/1/2017,19:00,0,24,86
1/8/2017 20:00,8/1/2017,20:00,0,24.1,83
1/8/2017 21:00,8/1/2017,21:00,1,23,90
1/8/2017 22:00,8/1/2017,22:00,0,23,89
1/8/2017 23:00,8/1/2017,23:00,0,23.4,86
1/9/2017 0:00,8/1/2017,0:00,0,23.4,86
1/9/2017 1:00,9/1/2017,1:00,0,22.9,87
1/9/2017 2:00,9/1/2017,2:00,0,22.8,88
1/9/2017 3:00,9/1/2017,3:00,1,22.6,88
1/9/2017 4:00,9/1/2017,4:00,0,22.6,88
1/9/2017 5:00,9/1/2017,5:00,0,22.2,89
1/9/2017 6:00,9/1/2017,6:00,0,22.7,86
1/9/2017 7:00,9/1/2017,7:00,0,22.4,87
1/9/2017 8:00,9/1/2017,8:00,0,23.3,82
1/9/2017 9:00,9/1/2017,9:00,0,24.3,73
1/9/2017 10:00,9/1/2017,10:00,0,25.3,67
1/9/2017 11:00,9/1/2017,11:00,0,26.2,64
1/9/2017 12:00,9/1/2017,12:00,0,27.2,62
1/9/2017 13:00,9/1/2017,13:00,0,29.9,54
1/9/2017 14:00,9/1/2017,14:00,0,30.4,53
1/9/2017 15:00,9/1/2017,15:00,0,31.1,51
1/9/2017 16:00,9/1/2017,16:00,0,30.9,49
1/9/2017 17:00,9/1/2017,17:00,0,30.1,52
1/9/2017 18:00,9/1/2017,18:00,0,30,52
1/9/2017 19:00,9/1/2017,19:00,0,28.7,59
1/9/2017 20:00,9/1/2017,20:00,0,24.8,79
1/9/2017 21:00,9/1/2017,21:00,1,22.6,86
1/9/2017 22:00,9/1/2017,22:00,0,22,87
1/9/2017 23:00,9/1/2017,23:00,0,21.7,92
1/10/2017 0:00,9/1/2017,0:00,0,21.7,92
1/10/2017 1:00,10/1/2017,1:00,0,22.1,88
1/10/2017 2:00,10/1/2017,2:00,0,21.9,87
1/10/2017 3:00,10/1/2017,3:00,0,21.7,87
1/10/2017 4:00,10/1/2017,4:00,0,21.5,89
1/10/2017 5:00,10/1/2017,5:00,0,21.5,89
1/10/2017 6:00,10/1/2017,6:00,0,21.6,87
1/10/2017 7:00,10/1/2017,7:00,0,21.6,86
1/10/2017 8:00,10/1/2017,8:00,0,21.9,84
1/10/2017 9:00,10/1/2017,9:00,1,22.3,83
1/10/2017 10:00,10/1/2017,10:00,0,23.5,78
1/10/2017 11:00,10/1/2017,11:00,0,24.5,73
1/10/2017 12:00,10/1/2017,12:00,0,26.4,67
1/10/2017 13:00,10/1/2017,13:00,0,27.6,64
1/10/2017 14:00,10/1/2017,14:00,0,29,57
1/10/2017 15:00,10/1/2017,15:00,0,29.5,54
1/10/2017 16:00,10/1/2017,16:00,0,29.4,53
1/10/2017 17:00,10/1/2017,17:00,0,29.6,52
1/10/2017 18:00,10/1/2017,18:00,0,29.6,54
1/10/2017 19:00,10/1/2017,19:00,0,29.2,55
1/10/2017 20:00,10/1/2017,20:00,0,28.4,59
1/10/2017 21:00,10/1/2017,21:00,0,27.4,64
1/10/2017 22:00,10/1/2017,22:00,0,26.6,67
1/10/2017 23:00,10/1/2017,23:00,0,26.2,75
1/11/2017 0:00,10/1/2017,0:00,0,25.8,77
1/11/2017 1:00,11/1/2017,1:00,0,24.8,76
1/11/2017 2:00,11/1/2017,2:00,0,24.5,79
1/11/2017 3:00,11/1/2017,3:00,0,23.5,82
1/11/2017 4:00,11/1/2017,4:00,0,23,83
1/11/2017 5:00,11/1/2017,5:00,0,23,83
1/11/2017 6:00,11/1/2017,6:00,0,22.6,86
1/11/2017 7:00,11/1/2017,7:00,1,22.3,88
1/11/2017 8:00,11/1/2017,8:00,0,22.8,86
1/11/2017 9:00,11/1/2017,9:00,0,23.8,81
1/11/2017 10:00,11/1/2017,10:00,0,24.8,74
1/11/2017 11:00,11/1/2017,11:00,0,25.3,72
1/11/2017 12:00,11/1/2017,12:00,0,26.4,69
1/11/2017 13:00,11/1/2017,13:00,0,27.8,63
1/11/2017 14:00,11/1/2017,14:00,0,29.1,58
1/11/2017 15:00,11/1/2017,15:00,0,28.7,59
1/11/2017 16:00,11/1/2017,16:00,0,23.4,82
1/11/2017 17:00,11/1/2017,17:00,0,22.7,94
1/11/2017 18:00,11/1/2017,18:00,0,24.1,89
1/11/2017 19:00,11/1/2017,19:00,0,24.6,84
1/11/2017 20:00,11/1/2017,20:00,0,24.2,85
1/11/2017 21:00,11/1/2017,21:00,0,23,86
1/11/2017 22:00,11/1/2017,22:00,0,21.9,94
1/11/2017 23:00,11/1/2017,23:00,1,21.7,96
1/12/2017 0:00,11/1/2017,0:00,0,21.7,93
1/12/2017 1:00,12/1/2017,1:00,0,21.7,94
1/12/2017 2:00,12/1/2017,2:00,0,22,91
1/12/2017 3:00,12/1/2017,3:00,0,21.8,91
1/12/2017 4:00,12/1/2017,4:00,0,21.6,91
1/12/2017 5:00,12/1/2017,5:00,1,21.2,94
1/12/2017 6:00,12/1/2017,6:00,0,21.5,92
1/12/2017 7:00,12/1/2017,7:00,0,21.6,91
1/12/2017 8:00,12/1/2017,8:00,0,21.8,89
1/12/2017 9:00,12/1/2017,9:00,0,22.9,86
1/12/2017 10:00,12/1/2017,10:00,1,24.4,80
1/12/2017 11:00,12/1/2017,11:00,0,25.3,74
1/12/2017 12:00,12/1/2017,12:00,0,25.5,73
1/12/2017 13:00,12/1/2017,13:00,0,24.7,75
1/12/2017 14:00,12/1/2017,14:00,0,23.4,80
1/12/2017 15:00,12/1/2017,15:00,0,25.4,72
1/12/2017 16:00,12/1/2017,16:00,0,26.3,66
1/12/2017 17:00,12/1/2017,17:00,0,24.4,72
1/12/2017 18:00,12/1/2017,18:00,0,23.4,79
1/12/2017 19:00,12/1/2017,19:00,0,23.1,79
1/12/2017 20:00,12/1/2017,20:00,0,22.9,79
1/12/2017 21:00,12/1/2017,21:00,0,22,88
1/12/2017 22:00,12/1/2017,22:00,0,21.4,90
1/12/2017 23:00,12/1/2017,23:00,0,21.1,88
1/13/2017 0:00,12/1/2017,0:00,0,20.9,87
1/13/2017 1:00,13/01/2017,1:00,0,20.6,85
1/13/2017 2:00,13/01/2017,2:00,0,20.5,83
1/13/2017 3:00,13/01/2017,3:00,0,20.3,86
1/13/2017 4:00,13/01/2017,4:00,0,20.2,86
1/13/2017 5:00,13/01/2017,5:00,0,20.3,86
1/13/2017 6:00,13/01/2017,6:00,0,20.2,88
1/13/2017 7:00,13/01/2017,7:00,0,20.1,88
1/13/2017 8:00,13/01/2017,8:00,0,20.4,87
1/13/2017 9:00,13/01/2017,9:00,0,21.3,84
1/13/2017 10:00,13/01/2017,10:00,0,21.8,83
1/13/2017 11:00,13/01/2017,11:00,0,22.3,80
1/13/2017 12:00,13/01/2017,12:00,0,23.3,77
1/13/2017 13:00,13/01/2017,13:00,0,24.7,71
1/13/2017 14:00,13/01/2017,14:00,0,25.3,70
1/13/2017 15:00,13/01/2017,15:00,0,26.5,68
1/13/2017 16:00,13/01/2017,16:00,0,27.1,63
1/13/2017 17:00,13/01/2017,17:00,0,28.1,59
1/13/2017 18:00,13/01/2017,18:00,0,26.9,66
1/13/2017 19:00,13/01/2017,19:00,0,25.3,71
1/13/2017 20:00,13/01/2017,20:00,0,23.7,77
1/13/2017 21:00,13/01/2017,21:00,0,23.2,79
1/13/2017 22:00,13/01/2017,22:00,0,22.7,82
1/13/2017 23:00,13/01/2017,23:00,0,22.5,84
1/14/2017 0:00,13/01/2017,0:00,1,22.4,84
1/14/2017 1:00,14/01/2017,1:00,0,22.1,85
1/14/2017 2:00,14/01/2017,2:00,0,21.6,87
1/14/2017 3:00,14/01/2017,3:00,0,21.2,89
1/14/2017 4:00,14/01/2017,4:00,0,21.4,87
1/14/2017 5:00,14/01/2017,5:00,0,21.8,84
1/14/2017 6:00,14/01/2017,6:00,0,21.9,83
1/14/2017 7:00,14/01/2017,7:00,0,21.8,83
1/14/2017 8:00,14/01/2017,8:00,0,21.8,82
1/14/2017 9:00,14/01/2017,9:00,0,22.2,80
1/14/2017 10:00,14/01/2017,10:00,0,23.6,74
1/14/2017 11:00,14/01/2017,11:00,0,24.8,69
1/14/2017 12:00,14/01/2017,12:00,0,26.7,61
1/14/2017 13:00,14/01/2017,13:00,0,28.3,54
1/14/2017 14:00,14/01/2017,14:00,0,29.5,49
1/14/2017 15:00,14/01/2017,15:00,0,30.2,46
1/14/2017 16:00,14/01/2017,16:00,0,31.6,41
1/14/2017 17:00,14/01/2017,17:00,0,31.2,47
1/14/2017 18:00,14/01/2017,18:00,0,28.3,64
1/14/2017 19:00,14/01/2017,19:00,0,25.3,75
1/14/2017 20:00,14/01/2017,20:00,0,24.4,75
1/14/2017 21:00,14/01/2017,21:00,0,24.1,75
1/14/2017 22:00,14/01/2017,22:00,0,23.8,77
1/14/2017 23:00,14/01/2017,23:00,0,23,80
1/15/2017 0:00,14/01/2017,0:00,1,23.2,80
1/15/2017 1:00,15/01/2017,1:00,0,22.9,79
1/15/2017 2:00,15/01/2017,2:00,0,22.5,81
1/15/2017 3:00,15/01/2017,3:00,0,22.4,83
1/15/2017 4:00,15/01/2017,4:00,0,22,85
1/15/2017 5:00,15/01/2017,5:00,0,21.5,88
1/15/2017 6:00,15/01/2017,6:00,0,21.1,90
1/15/2017 7:00,15/01/2017,7:00,1,21.2,90
1/15/2017 8:00,15/01/2017,8:00,0,21.7,88
1/15/2017 9:00,15/01/2017,9:00,0,22.8,82
1/15/2017 10:00,15/01/2017,10:00,0,24.8,73
1/15/2017 11:00,15/01/2017,11:00,0,26.2,67
1/15/2017 12:00,15/01/2017,12:00,0,27.6,61
1/15/2017 13:00,15/01/2017,13:00,0,28.8,55
1/15/2017 14:00,15/01/2017,14:00,0,29.8,51
1/15/2017 15:00,15/01/2017,15:00,0,30.9,47
1/15/2017 16:00,15/01/2017,16:00,0,26.9,70
1/15/2017 17:00,15/01/2017,17:00,1,22.2,95
1/15/2017 18:00,15/01/2017,18:00,0,24,89
1/15/2017 19:00,15/01/2017,19:00,0,24.1,85
1/15/2017 20:00,15/01/2017,20:00,0,23.8,83
1/15/2017 21:00,15/01/2017,21:00,0,23.4,84
1/15/2017 22:00,15/01/2017,22:00,0,23.2,84
1/15/2017 23:00,15/01/2017,23:00,0,22.9,85
1/16/2017 0:00,15/01/2017,0:00,0,20.4,98
1/16/2017 1:00,16/01/2017,1:00,0,19.5,99
1/16/2017 2:00,16/01/2017,2:00,0,19,99
1/16/2017 3:00,16/01/2017,3:00,0,19.3,98
1/16/2017 4:00,16/01/2017,4:00,0,19.7,98
1/16/2017 5:00,16/01/2017,5:00,0,20.6,98
1/16/2017 6:00,16/01/2017,6:00,0,20.7,97
1/16/2017 7:00,16/01/2017,7:00,0,20.9,97
1/16/2017 8:00,16/01/2017,8:00,1,21.2,96
1/16/2017 9:00,16/01/2017,9:00,0,23.1,86
1/16/2017 10:00,16/01/2017,10:00,0,24.2,79
1/16/2017 11:00,16/01/2017,11:00,0,25.6,71
1/16/2017 12:00,16/01/2017,12:00,0,26.9,65
1/16/2017 13:00,16/01/2017,13:00,0,27.6,62
1/16/2017 14:00,16/01/2017,14:00,0,28.7,58
1/16/2017 15:00,16/01/2017,15:00,0,26.2,71
1/16/2017 16:00,16/01/2017,16:00,0,26.5,69
1/16/2017 17:00,16/01/2017,17:00,0,26.6,65
1/16/2017 18:00,16/01/2017,18:00,0,26.4,66
1/16/2017 19:00,16/01/2017,19:00,0,25.8,70
1/16/2017 20:00,16/01/2017,20:00,0,24.6,80
1/16/2017 21:00,16/01/2017,21:00,0,23.6,84
1/16/2017 22:00,16/01/2017,22:00,0,22,94
1/16/2017 23:00,16/01/2017,23:00,0,20.9,96
1/17/2017 0:00,16/01/2017,0:00,0,20.6,98
1/17/2017 1:00,17/01/2017,1:00,0,20.3,98
1/17/2017 2:00,17/01/2017,2:00,0,20.6,97
1/17/2017 3:00,17/01/2017,3:00,0,20.5,96
1/17/2017 4:00,17/01/2017,4:00,0,20.7,95
1/17/2017 5:00,17/01/2017,5:00,0,20.7,94
1/17/2017 6:00,17/01/2017,6:00,0,20.6,94
1/17/2017 7:00,17/01/2017,7:00,0,20.4,97
1/17/2017 8:00,17/01/2017,8:00,0,21.4,87
1/17/2017 9:00,17/01/2017,9:00,1,21.4,87
1/17/2017 10:00,17/01/2017,10:00,0,21.8,85
1/17/2017 11:00,17/01/2017,11:00,0,21.9,85
1/17/2017 12:00,17/01/2017,12:00,0,21.9,85
1/17/2017 13:00,17/01/2017,13:00,0,20.8,88
1/17/2017 14:00,17/01/2017,14:00,0,20.4,91
1/17/2017 15:00,17/01/2017,15:00,0,22.5,82
1/17/2017 16:00,17/01/2017,16:00,0,23.8,76
1/17/2017 17:00,17/01/2017,17:00,0,25,70
1/17/2017 18:00,17/01/2017,18:00,0,24.3,73
1/17/2017 19:00,17/01/2017,19:00,0,23.8,77
1/17/2017 20:00,17/01/2017,20:00,0,23.8,77
1/17/2017 21:00,17/01/2017,21:00,0,23.4,78
1/17/2017 22:00,17/01/2017,22:00,0,23.3,79
1/17/2017 23:00,17/01/2017,23:00,0,22.9,83
1/18/2017 0:00,17/01/2017,0:00,0,22.2,87
1/18/2017 1:00,18/01/2017,1:00,0,20.9,96
1/18/2017 2:00,18/01/2017,2:00,0,20.7,96
1/18/2017 3:00,18/01/2017,3:00,0,20.6,96
1/18/2017 4:00,18/01/2017,4:00,0,20.6,95
1/18/2017 5:00,18/01/2017,5:00,0,21,90
1/18/2017 6:00,18/01/2017,6:00,0,20.9,91
1/18/2017 7:00,18/01/2017,7:00,1,20.9,90
1/18/2017 8:00,18/01/2017,8:00,1,21.3,88
1/18/2017 9:00,18/01/2017,9:00,0,22.2,84
1/18/2017 10:00,18/01/2017,10:00,0,22.4,83
1/18/2017 11:00,18/01/2017,11:00,0,21.8,91
1/18/2017 12:00,18/01/2017,12:00,0,21.5,92
1/18/2017 13:00,18/01/2017,13:00,0,22.5,91
1/18/2017 14:00,18/01/2017,14:00,0,22.4,90
1/18/2017 15:00,18/01/2017,15:00,0,21.5,94
1/18/2017 16:00,18/01/2017,16:00,0,22.2,90
1/18/2017 17:00,18/01/2017,17:00,0,21.3,90
1/18/2017 18:00,18/01/2017,18:00,0,20.8,92
1/18/2017 19:00,18/01/2017,19:00,0,21.2,95
1/18/2017 20:00,18/01/2017,20:00,0,21.1,96
1/18/2017 21:00,18/01/2017,21:00,0,21.2,97
